0.1 3.55222222222222 3.55555555555557
0.01 3.55552222222222 3.55555555555556
0.001 3.55555522222226 3.55555555555555
0.0001 3.55555555222217 3.55555555555557
1e-05 3.55555555552223 3.55555555555556
